Tree#,Groups,WScore
1,26_11_20_3_2-I_B4,0.611105
1,26_11_20_3_3-I_B4,0.611748
1,26_FK_083-I_B4,0.764814
1,27_11_20_1_1-I_B4,0.605733
1,27_11_20_1_1A-I_B4,0.583841
1,27_11_20_1_2-I_B4,0.646764
1,27_11_20_1_2A-I_B4,0.586444
1,27_11_20_1_3-I_B4,0.766857
1,27_11_20_1_3A-I_B4,0.752492
1,27_FK_084-I_B4,0.746866
1,28_FK_085-I_B4,0.758569
1,29_FK_086-I_B4,0.763738
1,2_HALO_2A-I_B4,0.719175
1,2_PR8_High-I_B4,0.908745
1,30_FK_087-I_B4,0.765713
1,31_FK_088-I_B4,0.747977
1,32_FK_089-I_B4,0.738259
1,33_FK_090-I_B4,0.701682
1,34_FK_091-I_B4,0.73856
1,35_FK_092-I_B4,0.7508
1,36_FK_093-I_B4,0.757011
1,37_FK_094-I_B4,0.769664
1,38_FK_095-I_B4,0.737777
1,39_FK_096-I_B4,0.754139
1,3_HALO_3A-I_B4,0.723727
1,40_FK_097-I_B4,0.736256
1,41_FK_098-I_B4,0.777521
1,42_FK_099-I_B4,0.747198
1,43_FK_100-I_B4,0.750614
1,44_FK_101-I_B4,0.746567
1,45_FK_102-I_B4,0.757837
1,46_FK_103-I_B4,0.75072
1,47_FK_104-I_B4,0.749857
1,48_12-I_B4,0.877392
1,48_FK_105-I_B4,0.747399
1,49_FK_106-I_B4,0.744855
1,4_HALO_4A-I_B4,0.674107
1,4_PR15_High-I_B4,0.931602
1,50_14-I_B4,0.928411
1,50_FK_107-I_B4,0.721207
1,51_FK_108-I_B4,0.727698
1,52_FK_109-I_B4,0.743011
1,53_FK_110-I_B4,0.719262
1,54_FK_111-I_B4,0.753551
1,55_FK_112-I_B4,0.72465
1,56_FK_113-I_B4,0.740457
1,57_FK_114-I_B4,0.69046
1,58_FK_115-I_B4,0.743157
1,59_FK_116-I_B4,0.733956
1,5_HALO_5A-I_B4,0.695607
1,60-I_B4,0.958121
1,60_FK_117-I_B4,0.735859
1,61-I_B4,0.900726
1,61_FK_118-I_B4,0.689807
1,62-I_B4,0.953086
1,62_FK_119-I_B4,0.662441
1,63_FK_120-I_B4,0.658229
1,64_FK_121-I_B4,0.675334
1,65-I_B4,0.964153
1,65_FK_122-I_B4,0.637801
1,66_FK_123-I_B4,0.678775
1,67_FK_124-I_B4,0.641555
1,68_FK_125-I_B4,0.644814
1,69_FK_126-I_B4,0.5628
1,6_HALO_6A-I_B4,0.731204
1,70_FK_127-I_B4,0.703887
1,71_FK_128-I_B4,0.649187
1,72_FK_129-I_B4,0.639996
1,73_FK_130-I_B4,0.435748
1,74_FK_131-I_B4,0.449326
1,75_FK_132-I_B4,0.415749
1,76_FK_133-I_B4,0.530891
1,77_FK_134-I_B4,0.58207
1,78_FK_135-I_B4,0.539748
1,79_FK_136-I_B4,0.381874
1,7_G2_ST-I_B4,0.971438
1,7_HALO_7A-I_B4,0.739733
1,80_FK_137-I_B4,0.508011
1,81_FK_138-I_B4,0.693224
1,82_FK_139-I_B4,0.521011
1,83_FK_140-I_B4,0.465786
1,84_FK_141-I_B4,0.535762
1,85_FK_142-I_B4,0.596221
1,86_FK_143-I_B4,0.464654
1,87_FK_144-I_B4,0.435777
1,88_FK_145-I_B4,0.40709
1,89_FK_146-I_B4,0.471485
1,8_G2_G1-I_B4,0.95098
1,8_HALO_8A-I_B4,0.730082
1,90_FK_147-I_B4,0.371622
1,91_FK_148-I_B4,0.287768
1,92_FK_149-I_B4,0.523504
1,93_FK_150-I_B4,0.620788
1,94_FK_151-I_B4,0.438192
1,95_FK_152-I_B4,0.354811
1,96_FK_153-I_B4,0.537331
1,97_FK_002-I_B4,0.735958
1,9_G2_G11-I_B4,0.951749
1,9_HALO_1B-I_B4,0.670526
1,Blank_2-I_B4,0.738883
1,Blank_3-I_B4,0.465482
1,III_B1-I_B4,0.517493
1,III_B2-I_B4,0.551642
1,III_B3-I_B4,0.564642
1,III_B4-I_B4,0.527294
1,III_I2-I_B4,0.766521
1,II_B1-I_B4,0.418019
1,II_B2-I_B4,0.370309
1,II_B3-I_B4,0.390119
1,II_B4-I_B4,0.381598
1,II_I1-I_B4,0.723999
1,IV_B1-I_B4,0.436467
1,IV_B2-I_B4,0.386297
1,IV_B3-I_B4,0.418109
1,IV_B4-I_B4,0.37805
1,IV_I3-I_B4,0.721497
1,IX_B1-I_B4,0.442225
1,IX_B2-I_B4,0.422106
1,IX_B3-I_B4,0.425733
1,IX_B4-I_B4,0.749139
1,IX_I8-I_B4,0.686958
1,I_B1-I_B4,0.076554
1,I_B2-I_B4,0.113042
1,I_B3-I_B4,0.059006
1,10_G2_HG-PCR_POS_1,0.943085
1,10_HALO_2B-PCR_POS_1,0.944633
1,11_HALO_3B-PCR_POS_1,0.943608
1,12_HALO_4B-PCR_POS_1,0.9418
1,12_W_plus_3_G1-PCR_POS_1,0.911945
1,13_HALO_5B-PCR_POS_1,0.935655
1,13_W_plus_3_G11-PCR_POS_1,0.86272
1,14_HALO_6B-PCR_POS_1,0.936387
1,14_W_plus_3_H6-PCR_POS_1,0.949119
1,15_HALO_7B-PCR_POS_1,0.945531
1,16_HALO_8B-PCR_POS_1,0.938998
1,17_HALO_1C-PCR_POS_1,0.939663
1,17_S6_g11-PCR_POS_1,0.885736
1,18_11_20_1_1-PCR_POS_1,0.703959
1,18_11_20_1_2-PCR_POS_1,0.843781
1,18_11_20_1_3-PCR_POS_1,0.839722
1,18_11_20_2_1-PCR_POS_1,0.839545
1,18_11_20_2_2-PCR_POS_1,0.827017
1,18_11_20_2_3-PCR_POS_1,0.822605
1,18_11_20_3_1-PCR_POS_1,0.833864
1,18_11_20_3_2-PCR_POS_1,0.704556
1,18_11_20_3_3-PCR_POS_1,0.847198
1,18_HALO_2C-PCR_POS_1,0.944347
1,18_S6_H6-PCR_POS_1,0.934788
1,19_HALO_3C-PCR_POS_1,0.943668
1,1_HALO_1A-PCR_POS_1,0.930752
1,20_HALO_4C-PCR_POS_1,0.944169
1,21_HALO_5C-PCR_POS_1,0.943947
1,22_HALO_6C-PCR_POS_1,0.942158
1,23_11_20_1_1-PCR_POS_1,0.841782
1,23_11_20_1_2-PCR_POS_1,0.862181
1,23_11_20_1_3-PCR_POS_1,0.847649
1,23_11_20_2_1-PCR_POS_1,0.902311
1,23_11_20_2_2-PCR_POS_1,0.903201
1,23_11_20_2_3-PCR_POS_1,0.899172
1,23_11_20_3_1-PCR_POS_1,0.873804
1,23_11_20_3_2-PCR_POS_1,0.917385
1,23_11_20_3_3-PCR_POS_1,0.866612
1,23_HALO_7C-PCR_POS_1,0.943239
1,24_HALO_8C-PCR_POS_1,0.939768
1,25_FK_082-PCR_POS_1,0.94123
1,26_11_20_2_1-PCR_POS_1,0.838371
1,26_11_20_2_2-PCR_POS_1,0.848849
1,26_11_20_2_3-PCR_POS_1,0.875604
1,26_11_20_3_1-PCR_POS_1,0.850501
1,26_11_20_3_2-PCR_POS_1,0.840656
1,26_11_20_3_3-PCR_POS_1,0.852534
1,26_FK_083-PCR_POS_1,0.939029
1,27_11_20_1_1-PCR_POS_1,0.836053
1,27_11_20_1_1A-PCR_POS_1,0.861518
1,27_11_20_1_2-PCR_POS_1,0.819766
1,27_11_20_1_2A-PCR_POS_1,0.85269
1,27_11_20_1_3-PCR_POS_1,0.814434
1,27_11_20_1_3A-PCR_POS_1,0.811906
1,27_FK_084-PCR_POS_1,0.945485
1,28_FK_085-PCR_POS_1,0.942779
1,29_FK_086-PCR_POS_1,0.951124
1,2_HALO_2A-PCR_POS_1,0.941879
1,2_PR8_High-PCR_POS_1,0.971906
1,30_FK_087-PCR_POS_1,0.94054
1,31_FK_088-PCR_POS_1,0.929562
1,32_FK_089-PCR_POS_1,0.934187
1,33_FK_090-PCR_POS_1,0.936272
1,34_FK_091-PCR_POS_1,0.933833
1,35_FK_092-PCR_POS_1,0.935727
1,36_FK_093-PCR_POS_1,0.936661
1,37_FK_094-PCR_POS_1,0.924292
1,38_FK_095-PCR_POS_1,0.937339
1,39_FK_096-PCR_POS_1,0.937683
1,3_HALO_3A-PCR_POS_1,0.938188
1,40_FK_097-PCR_POS_1,0.930569
1,41_FK_098-PCR_POS_1,0.950339
1,42_FK_099-PCR_POS_1,0.927859
1,43_FK_100-PCR_POS_1,0.929365
1,44_FK_101-PCR_POS_1,0.934124
1,45_FK_102-PCR_POS_1,0.940374
1,46_FK_103-PCR_POS_1,0.936503
1,47_FK_104-PCR_POS_1,0.947155
1,48_12-PCR_POS_1,0.96428
1,48_FK_105-PCR_POS_1,0.935987
1,49_FK_106-PCR_POS_1,0.946667
1,4_HALO_4A-PCR_POS_1,0.941805
1,4_PR15_High-PCR_POS_1,0.976985
1,50_14-PCR_POS_1,0.973449
1,50_FK_107-PCR_POS_1,0.926205
1,51_FK_108-PCR_POS_1,0.933687
1,52_FK_109-PCR_POS_1,0.932628
1,53_FK_110-PCR_POS_1,0.957026
1,54_FK_111-PCR_POS_1,0.937178
1,55_FK_112-PCR_POS_1,0.930197
1,56_FK_113-PCR_POS_1,0.933564
1,57_FK_114-PCR_POS_1,0.912193
1,58_FK_115-PCR_POS_1,0.937958
1,59_FK_116-PCR_POS_1,0.938075
1,5_HALO_5A-PCR_POS_1,0.942609
1,60-PCR_POS_1,0.969434
1,60_FK_117-PCR_POS_1,0.933376
1,61-PCR_POS_1,0.934879
1,61_FK_118-PCR_POS_1,0.946957
1,62-PCR_POS_1,0.972673
1,62_FK_119-PCR_POS_1,0.932108
1,63_FK_120-PCR_POS_1,0.933105
1,64_FK_121-PCR_POS_1,0.924377
1,65-PCR_POS_1,0.970827
1,65_FK_122-PCR_POS_1,0.948857
1,66_FK_123-PCR_POS_1,0.930377
1,67_FK_124-PCR_POS_1,0.922794
1,68_FK_125-PCR_POS_1,0.929564
1,69_FK_126-PCR_POS_1,0.922575
1,6_HALO_6A-PCR_POS_1,0.937038
1,70_FK_127-PCR_POS_1,0.93576
1,71_FK_128-PCR_POS_1,0.921786
1,72_FK_129-PCR_POS_1,0.929713
1,73_FK_130-PCR_POS_1,0.850156
1,74_FK_131-PCR_POS_1,0.880547
1,75_FK_132-PCR_POS_1,0.903383
1,76_FK_133-PCR_POS_1,0.883778
1,77_FK_134-PCR_POS_1,0.84674
1,78_FK_135-PCR_POS_1,0.8862
1,79_FK_136-PCR_POS_1,0.901173
1,7_G2_ST-PCR_POS_1,0.93447
1,7_HALO_7A-PCR_POS_1,0.944126
1,80_FK_137-PCR_POS_1,0.896801
1,81_FK_138-PCR_POS_1,0.842617
1,82_FK_139-PCR_POS_1,0.877289
1,83_FK_140-PCR_POS_1,0.881718
1,84_FK_141-PCR_POS_1,0.878558
1,85_FK_142-PCR_POS_1,0.842752
1,86_FK_143-PCR_POS_1,0.897597
1,87_FK_144-PCR_POS_1,0.875115
1,88_FK_145-PCR_POS_1,0.876627
1,89_FK_146-PCR_POS_1,0.87367
1,8_G2_G1-PCR_POS_1,0.894972
1,8_HALO_8A-PCR_POS_1,0.942211
1,90_FK_147-PCR_POS_1,0.901613
1,91_FK_148-PCR_POS_1,0.914164
1,92_FK_149-PCR_POS_1,0.877825
1,93_FK_150-PCR_POS_1,0.851303
1,94_FK_151-PCR_POS_1,0.88772
1,95_FK_152-PCR_POS_1,0.911719
1,96_FK_153-PCR_POS_1,0.85408
1,97_FK_002-PCR_POS_1,0.933914
1,9_G2_G11-PCR_POS_1,0.794189
1,9_HALO_1B-PCR_POS_1,0.944392
1,Blank_2-PCR_POS_1,0.777019
1,Blank_3-PCR_POS_1,0.928596
1,III_B1-PCR_POS_1,0.833748
1,III_B2-PCR_POS_1,0.828098
1,III_B3-PCR_POS_1,0.831087
1,III_B4-PCR_POS_1,0.832609
1,III_I2-PCR_POS_1,0.952056
1,II_B1-PCR_POS_1,0.935142
1,II_B2-PCR_POS_1,0.939928
1,II_B3-PCR_POS_1,0.939439
1,II_B4-PCR_POS_1,0.933272
1,II_I1-PCR_POS_1,0.952101
1,IV_B1-PCR_POS_1,0.853285
1,IV_B2-PCR_POS_1,0.865783
1,IV_B3-PCR_POS_1,0.85647
1,IV_B4-PCR_POS_1,0.86461
1,IV_I3-PCR_POS_1,0.953796
1,IX_B1-PCR_POS_1,0.889963
1,IX_B2-PCR_POS_1,0.896979
1,IX_B3-PCR_POS_1,0.880287
1,IX_B4-PCR_POS_1,0.94531
1,IX_I8-PCR_POS_1,0.839806
1,I_B1-PCR_POS_1,0.942969
1,I_B2-PCR_POS_1,0.944102
1,I_B3-PCR_POS_1,0.933236
1,I_B4-PCR_POS_1,0.93383
1,10_G2_HG-PCR_POS_2,0.945648
1,10_HALO_2B-PCR_POS_2,0.949497
1,11_HALO_3B-PCR_POS_2,0.948446
1,12_HALO_4B-PCR_POS_2,0.946656
1,12_W_plus_3_G1-PCR_POS_2,0.9112
1,13_HALO_5B-PCR_POS_2,0.940955
1,13_W_plus_3_G11-PCR_POS_2,0.862969
1,14_HALO_6B-PCR_POS_2,0.941191
1,14_W_plus_3_H6-PCR_POS_2,0.950058
1,15_HALO_7B-PCR_POS_2,0.950707
1,16_HALO_8B-PCR_POS_2,0.943962
1,17_HALO_1C-PCR_POS_2,0.944963
1,17_S6_g11-PCR_POS_2,0.884481
1,18_11_20_1_1-PCR_POS_2,0.717694
1,18_11_20_1_2-PCR_POS_2,0.85541
1,18_11_20_1_3-PCR_POS_2,0.852839
1,18_11_20_2_1-PCR_POS_2,0.852693
1,18_11_20_2_2-PCR_POS_2,0.840265
1,18_11_20_2_3-PCR_POS_2,0.837315
1,18_11_20_3_1-PCR_POS_2,0.84687
1,18_11_20_3_2-PCR_POS_2,0.715694
1,18_11_20_3_3-PCR_POS_2,0.860398
1,18_HALO_2C-PCR_POS_2,0.949456
1,18_S6_H6-PCR_POS_2,0.935524
1,19_HALO_3C-PCR_POS_2,0.948578
1,1_HALO_1A-PCR_POS_2,0.935936
1,20_HALO_4C-PCR_POS_2,0.949396
1,21_HALO_5C-PCR_POS_2,0.94936
1,22_HALO_6C-PCR_POS_2,0.946988
1,23_11_20_1_1-PCR_POS_2,0.854876
1,23_11_20_1_2-PCR_POS_2,0.868798
1,23_11_20_1_3-PCR_POS_2,0.860799
1,23_11_20_2_1-PCR_POS_2,0.90792
1,23_11_20_2_2-PCR_POS_2,0.909211
1,23_11_20_2_3-PCR_POS_2,0.904711
1,23_11_20_3_1-PCR_POS_2,0.879488
1,23_11_20_3_2-PCR_POS_2,0.922946
1,23_11_20_3_3-PCR_POS_2,0.877098
1,23_HALO_7C-PCR_POS_2,0.94826
1,24_HALO_8C-PCR_POS_2,0.944571
1,25_FK_082-PCR_POS_2,0.945909
1,26_11_20_2_1-PCR_POS_2,0.851684
1,26_11_20_2_2-PCR_POS_2,0.855574
1,26_11_20_2_3-PCR_POS_2,0.881836
1,26_11_20_3_1-PCR_POS_2,0.863264
1,26_11_20_3_2-PCR_POS_2,0.852015
1,26_11_20_3_3-PCR_POS_2,0.865708
1,26_FK_083-PCR_POS_2,0.944319
1,27_11_20_1_1-PCR_POS_2,0.847466
1,27_11_20_1_1A-PCR_POS_2,0.867545
1,27_11_20_1_2-PCR_POS_2,0.833899
1,27_11_20_1_2A-PCR_POS_2,0.865858
1,27_11_20_1_3-PCR_POS_2,0.827935
1,27_11_20_1_3A-PCR_POS_2,0.825231
1,27_FK_084-PCR_POS_2,0.950796
1,28_FK_085-PCR_POS_2,0.948039
1,29_FK_086-PCR_POS_2,0.955738
1,2_HALO_2A-PCR_POS_2,0.947219
1,2_PR8_High-PCR_POS_2,0.973739
1,30_FK_087-PCR_POS_2,0.945635
1,31_FK_088-PCR_POS_2,0.935105
1,32_FK_089-PCR_POS_2,0.939719
1,33_FK_090-PCR_POS_2,0.940431
1,34_FK_091-PCR_POS_2,0.9392
1,35_FK_092-PCR_POS_2,0.940734
1,36_FK_093-PCR_POS_2,0.941958
1,37_FK_094-PCR_POS_2,0.929321
1,38_FK_095-PCR_POS_2,0.94232
1,39_FK_096-PCR_POS_2,0.942951
1,3_HALO_3A-PCR_POS_2,0.942928
1,40_FK_097-PCR_POS_2,0.935792
1,41_FK_098-PCR_POS_2,0.954482
1,42_FK_099-PCR_POS_2,0.933235
1,43_FK_100-PCR_POS_2,0.934556
1,44_FK_101-PCR_POS_2,0.939429
1,45_FK_102-PCR_POS_2,0.944284
1,46_FK_103-PCR_POS_2,0.941577
1,47_FK_104-PCR_POS_2,0.951043
1,48_12-PCR_POS_2,0.966392
1,48_FK_105-PCR_POS_2,0.941358
1,49_FK_106-PCR_POS_2,0.951154
1,4_HALO_4A-PCR_POS_2,0.946665
1,4_PR15_High-PCR_POS_2,0.978498
1,50_14-PCR_POS_2,0.975175
1,50_FK_107-PCR_POS_2,0.931335
1,51_FK_108-PCR_POS_2,0.939007
1,52_FK_109-PCR_POS_2,0.937892
1,53_FK_110-PCR_POS_2,0.961054
1,54_FK_111-PCR_POS_2,0.942149
1,55_FK_112-PCR_POS_2,0.935358
1,56_FK_113-PCR_POS_2,0.938648
1,57_FK_114-PCR_POS_2,0.916501
1,58_FK_115-PCR_POS_2,0.943121
1,59_FK_116-PCR_POS_2,0.943339
1,5_HALO_5A-PCR_POS_2,0.947783
1,60-PCR_POS_2,0.971253
1,60_FK_117-PCR_POS_2,0.938876
1,61-PCR_POS_2,0.936696
1,61_FK_118-PCR_POS_2,0.95163
1,62-PCR_POS_2,0.973545
1,62_FK_119-PCR_POS_2,0.937257
1,63_FK_120-PCR_POS_2,0.938469
1,64_FK_121-PCR_POS_2,0.929814
1,65-PCR_POS_2,0.971897
1,65_FK_122-PCR_POS_2,0.953824
1,66_FK_123-PCR_POS_2,0.935432
1,67_FK_124-PCR_POS_2,0.928398
1,68_FK_125-PCR_POS_2,0.934836
1,69_FK_126-PCR_POS_2,0.926629
1,6_HALO_6A-PCR_POS_2,0.942109
1,70_FK_127-PCR_POS_2,0.941219
1,71_FK_128-PCR_POS_2,0.926965
1,72_FK_129-PCR_POS_2,0.935272
1,73_FK_130-PCR_POS_2,0.860495
1,74_FK_131-PCR_POS_2,0.889611
1,75_FK_132-PCR_POS_2,0.908666
1,76_FK_133-PCR_POS_2,0.889325
1,77_FK_134-PCR_POS_2,0.859088
1,78_FK_135-PCR_POS_2,0.894648
1,79_FK_136-PCR_POS_2,0.907162
1,7_G2_ST-PCR_POS_2,0.932999
1,7_HALO_7A-PCR_POS_2,0.949114
1,80_FK_137-PCR_POS_2,0.902448
1,81_FK_138-PCR_POS_2,0.854756
1,82_FK_139-PCR_POS_2,0.886604
1,83_FK_140-PCR_POS_2,0.89096
1,84_FK_141-PCR_POS_2,0.885837
1,85_FK_142-PCR_POS_2,0.855054
1,86_FK_143-PCR_POS_2,0.902996
1,87_FK_144-PCR_POS_2,0.88195
1,88_FK_145-PCR_POS_2,0.883329
1,89_FK_146-PCR_POS_2,0.881647
1,8_G2_G1-PCR_POS_2,0.894894
1,8_HALO_8A-PCR_POS_2,0.947574
1,90_FK_147-PCR_POS_2,0.907109
1,91_FK_148-PCR_POS_2,0.919952
1,92_FK_149-PCR_POS_2,0.886651
1,93_FK_150-PCR_POS_2,0.859797
1,94_FK_151-PCR_POS_2,0.896727
1,95_FK_152-PCR_POS_2,0.917153
1,96_FK_153-PCR_POS_2,0.863808
1,97_FK_002-PCR_POS_2,0.939257
1,9_G2_G11-PCR_POS_2,0.792205
1,9_HALO_1B-PCR_POS_2,0.949157
1,Blank_2-PCR_POS_2,0.788803
1,Blank_3-PCR_POS_2,0.934181
1,III_B1-PCR_POS_2,0.845202
1,III_B2-PCR_POS_2,0.84229
1,III_B3-PCR_POS_2,0.845425
1,III_B4-PCR_POS_2,0.845532
1,III_I2-PCR_POS_2,0.95588
1,II_B1-PCR_POS_2,0.940503
1,II_B2-PCR_POS_2,0.945114
1,II_B3-PCR_POS_2,0.944848
1,II_B4-PCR_POS_2,0.9389
1,II_I1-PCR_POS_2,0.955746
1,IV_B1-PCR_POS_2,0.865913
1,IV_B2-PCR_POS_2,0.871822
1,IV_B3-PCR_POS_2,0.866708
1,IV_B4-PCR_POS_2,0.870684
1,IV_I3-PCR_POS_2,0.957246
1,IX_B1-PCR_POS_2,0.895251
1,IX_B2-PCR_POS_2,0.902681
1,IX_B3-PCR_POS_2,0.886262
1,IX_B4-PCR_POS_2,0.949045
1,IX_I8-PCR_POS_2,0.851411
1,I_B1-PCR_POS_2,0.948197
1,I_B2-PCR_POS_2,0.949691
1,I_B3-PCR_POS_2,0.938796
1,I_B4-PCR_POS_2,0.939542
1,PCR_POS_1-PCR_POS_2,0.035904
1,10_G2_HG-PCR_POS_3,0.945633
1,10_HALO_2B-PCR_POS_3,0.951077
1,11_HALO_3B-PCR_POS_3,0.949787
1,12_HALO_4B-PCR_POS_3,0.948289
1,12_W_plus_3_G1-PCR_POS_3,0.908107
1,13_HALO_5B-PCR_POS_3,0.942528
1,13_W_plus_3_G11-PCR_POS_3,0.862344
1,14_HALO_6B-PCR_POS_3,0.942475
1,14_W_plus_3_H6-PCR_POS_3,0.950786
1,15_HALO_7B-PCR_POS_3,0.951752
1,16_HALO_8B-PCR_POS_3,0.945018
1,17_HALO_1C-PCR_POS_3,0.946007
1,17_S6_g11-PCR_POS_3,0.882306
1,18_11_20_1_1-PCR_POS_3,0.723425
1,18_11_20_1_2-PCR_POS_3,0.859982
1,18_11_20_1_3-PCR_POS_3,0.857896
1,18_11_20_2_1-PCR_POS_3,0.857964
1,18_11_20_2_2-PCR_POS_3,0.845559
1,18_11_20_2_3-PCR_POS_3,0.842504
1,18_11_20_3_1-PCR_POS_3,0.852196
1,18_11_20_3_2-PCR_POS_3,0.720384
1,18_11_20_3_3-PCR_POS_3,0.864864
1,18_HALO_2C-PCR_POS_3,0.950857
1,18_S6_H6-PCR_POS_3,0.934897
1,19_HALO_3C-PCR_POS_3,0.950396
1,1_HALO_1A-PCR_POS_3,0.936962
1,20_HALO_4C-PCR_POS_3,0.950906
1,21_HALO_5C-PCR_POS_3,0.95043
1,22_HALO_6C-PCR_POS_3,0.948494
1,23_11_20_1_1-PCR_POS_3,0.859448
1,23_11_20_1_2-PCR_POS_3,0.872072
1,23_11_20_1_3-PCR_POS_3,0.86588
1,23_11_20_2_1-PCR_POS_3,0.909613
1,23_11_20_2_2-PCR_POS_3,0.910855
1,23_11_20_2_3-PCR_POS_3,0.906156
1,23_11_20_3_1-PCR_POS_3,0.881243
1,23_11_20_3_2-PCR_POS_3,0.924206
1,23_11_20_3_3-PCR_POS_3,0.881209
1,23_HALO_7C-PCR_POS_3,0.949644
1,24_HALO_8C-PCR_POS_3,0.945716
1,25_FK_082-PCR_POS_3,0.947414
1,26_11_20_2_1-PCR_POS_3,0.85639
1,26_11_20_2_2-PCR_POS_3,0.857391
1,26_11_20_2_3-PCR_POS_3,0.883255
1,26_11_20_3_1-PCR_POS_3,0.867945
1,26_11_20_3_2-PCR_POS_3,0.856399
1,26_11_20_3_3-PCR_POS_3,0.870308
1,26_FK_083-PCR_POS_3,0.945394
1,27_11_20_1_1-PCR_POS_3,0.851321
1,27_11_20_1_1A-PCR_POS_3,0.869565
1,27_11_20_1_2-PCR_POS_3,0.842275
1,27_11_20_1_2A-PCR_POS_3,0.870157
1,27_11_20_1_3-PCR_POS_3,0.833252
1,27_11_20_1_3A-PCR_POS_3,0.830975
1,27_FK_084-PCR_POS_3,0.951969
1,28_FK_085-PCR_POS_3,0.949265
1,29_FK_086-PCR_POS_3,0.957567
1,2_HALO_2A-PCR_POS_3,0.94868
1,2_PR8_High-PCR_POS_3,0.974326
1,30_FK_087-PCR_POS_3,0.946825
1,31_FK_088-PCR_POS_3,0.936787
1,32_FK_089-PCR_POS_3,0.941286
1,33_FK_090-PCR_POS_3,0.942237
1,34_FK_091-PCR_POS_3,0.940792
1,35_FK_092-PCR_POS_3,0.942566
1,36_FK_093-PCR_POS_3,0.943244
1,37_FK_094-PCR_POS_3,0.931149
1,38_FK_095-PCR_POS_3,0.94401
1,39_FK_096-PCR_POS_3,0.944172
1,3_HALO_3A-PCR_POS_3,0.944412
1,40_FK_097-PCR_POS_3,0.937245
1,41_FK_098-PCR_POS_3,0.956811
1,42_FK_099-PCR_POS_3,0.934306
1,43_FK_100-PCR_POS_3,0.936085
1,44_FK_101-PCR_POS_3,0.940734
1,45_FK_102-PCR_POS_3,0.946403
1,46_FK_103-PCR_POS_3,0.943351
1,47_FK_104-PCR_POS_3,0.952041
1,48_12-PCR_POS_3,0.967093
1,48_FK_105-PCR_POS_3,0.942653
1,49_FK_106-PCR_POS_3,0.952597
1,4_HALO_4A-PCR_POS_3,0.948195
1,4_PR15_High-PCR_POS_3,0.978862
1,50_14-PCR_POS_3,0.974639
1,50_FK_107-PCR_POS_3,0.932603
1,51_FK_108-PCR_POS_3,0.940611
1,52_FK_109-PCR_POS_3,0.939539
1,53_FK_110-PCR_POS_3,0.963205
1,54_FK_111-PCR_POS_3,0.94342
1,55_FK_112-PCR_POS_3,0.936406
1,56_FK_113-PCR_POS_3,0.940309
1,57_FK_114-PCR_POS_3,0.919284
1,58_FK_115-PCR_POS_3,0.944822
1,59_FK_116-PCR_POS_3,0.944806
1,5_HALO_5A-PCR_POS_3,0.948788
1,60-PCR_POS_3,0.971306
1,60_FK_117-PCR_POS_3,0.940243
1,61-PCR_POS_3,0.935252
1,61_FK_118-PCR_POS_3,0.953447
1,62-PCR_POS_3,0.973334
1,62_FK_119-PCR_POS_3,0.938778
1,63_FK_120-PCR_POS_3,0.940076
1,64_FK_121-PCR_POS_3,0.931528
1,65-PCR_POS_3,0.97113
1,65_FK_122-PCR_POS_3,0.955905
1,66_FK_123-PCR_POS_3,0.937225
1,67_FK_124-PCR_POS_3,0.930024
1,68_FK_125-PCR_POS_3,0.936687
1,69_FK_126-PCR_POS_3,0.928322
1,6_HALO_6A-PCR_POS_3,0.943445
1,70_FK_127-PCR_POS_3,0.943032
1,71_FK_128-PCR_POS_3,0.928645
1,72_FK_129-PCR_POS_3,0.936655
1,73_FK_130-PCR_POS_3,0.865922
1,74_FK_131-PCR_POS_3,0.893417
1,75_FK_132-PCR_POS_3,0.910723
1,76_FK_133-PCR_POS_3,0.892959
1,77_FK_134-PCR_POS_3,0.864838
1,78_FK_135-PCR_POS_3,0.898328
1,79_FK_136-PCR_POS_3,0.909218
1,7_G2_ST-PCR_POS_3,0.931289
1,7_HALO_7A-PCR_POS_3,0.950204
1,80_FK_137-PCR_POS_3,0.904585
1,81_FK_138-PCR_POS_3,0.860765
1,82_FK_139-PCR_POS_3,0.89024
1,83_FK_140-PCR_POS_3,0.894778
1,84_FK_141-PCR_POS_3,0.889861
1,85_FK_142-PCR_POS_3,0.86188
1,86_FK_143-PCR_POS_3,0.905134
1,87_FK_144-PCR_POS_3,0.885698
1,88_FK_145-PCR_POS_3,0.887664
1,89_FK_146-PCR_POS_3,0.886016
1,8_G2_G1-PCR_POS_3,0.893728
1,8_HALO_8A-PCR_POS_3,0.948659
1,90_FK_147-PCR_POS_3,0.908805
1,91_FK_148-PCR_POS_3,0.922004
1,92_FK_149-PCR_POS_3,0.890435
1,93_FK_150-PCR_POS_3,0.864257
1,94_FK_151-PCR_POS_3,0.900521
1,95_FK_152-PCR_POS_3,0.919222
1,96_FK_153-PCR_POS_3,0.869798
1,97_FK_002-PCR_POS_3,0.94078
1,9_G2_G11-PCR_POS_3,0.790489
1,9_HALO_1B-PCR_POS_3,0.950457
1,Blank_2-PCR_POS_3,0.793607
1,Blank_3-PCR_POS_3,0.935811
1,III_B1-PCR_POS_3,0.851626
1,III_B2-PCR_POS_3,0.848874
1,III_B3-PCR_POS_3,0.851853
1,III_B4-PCR_POS_3,0.85191
1,III_I2-PCR_POS_3,0.95664
